entity,period,name,state,date_acquired,actual_cost,fair_value,book_value,investment_income,ownership_pct
BLC,2018Q3,"Creeksource LLC, Class A Wilmington Cash Distribution",,03/10/2015,4855736,0,0,0,0.0
BLC,2018Q3,"Tennenbaum Capital Partners, LLC Santa Monica",CA,12/30/2016,53268908,0,0,0,0.0
BLC,2018Q3,JDM Partners Tempe Arizona Core Fund IV LLC Phoenix,AZ,12/01/2017,177261,0,0,0,0.0
BLC,2018Q3,"Foss Indiana 2016 Fund I, LLC San Francisco",CA,03/18/2016,19817,0,0,0,0.0
BLC,2018Q3,"Partners II, LP New York",NY,03/11/2013,365946,0,0,0,0.0
BLC,2018Q3,Farmers Exchange Capital II Newark,DE,07/01/2014,11000000,0,0,0,0.0
BLC,2018Q3,Farmers Exchange Capital III Newark,DE,10/24/2017,828827,0,0,0,0.0
BLC,2018Q3,Company of Massachusetts Woburn,MA,07/26/2017,9000000,0,0,0,0.0
BLC,2018Q3,Description Foreign,,09/01/2018,30160,0,0,0,0.0
BLC,2018Q3,GNR 2009-35,EZ,09/20/2018,75939,0,0,0,0.0
BLC,2018Q3,GNR 2010-161 Z,,09/01/2018,10003498,0,0,0,0.0
BLC,2018Q3,GNR 2018-89,LZ,09/01/2018,10128697,0,0,0,0.0
BLC,2018Q3,GNR 2018-105,ZM,08/14/2018,1572,0,0,0,0.0
BLC,2018Q3,FHR 4066,VZ,07/19/2018,1835300,0,0,0,0.0
BLC,2018Q3,FHR 4206,LZ,09/26/2018,5000000,0,0,0,0.0
BLC,2018Q3,FHR 3654 Z,,08/10/2018,20420400,0,0,0,0.0
BLC,2018Q3,AT&T INC,,08/23/2018,1,0,0,0,0.0
BLC,2018Q3,AT&T INC,,09/19/2018,12025313,0,0,0,0.0
BLC,2018Q3,AT&T INC,,08/16/2018,7812263,0,0,0,0.0
BLC,2018Q3,ABBVIE INC,,09/20/2018,16814000,0,0,0,0.0
BLC,2018Q3,ALEXANDRIA REAL ESTATE E,,07/10/2018,13733860,0,0,0,0.0
BLC,2018Q3,AMOT 2015-2 A1,,09/26/2018,9653292,0,0,0,0.0
BLC,2018Q3,AMOT 2018-3 A,,07/17/2018,10335992,0,0,0,0.0
BLC,2018Q3,CWALT 2006-41CB 1A4,,09/26/2018,10148495,0,0,0,0.0
BLC,2018Q3,AMERICAN EXPRESS,CO,09/18/2018,10430,0,0,0,0.0
BLC,2018Q3,AMXCA 2014-1 A,,07/19/2018,1,0,0,0,0.0
BLC,2018Q3,AMXCA 2017-8 A,,08/14/2018,1,0,0,0,0.0
BLC,2018Q3,AMERICAN TOWER CORP,,08/02/2018,6000000,0,0,0,0.0
BLC,2018Q3,AMSI 2004-R11 M2,,07/19/2018,5588700,0,0,0,0.0
BLC,2018Q3,AMGEN INC,,07/17/2018,10023438,0,0,0,0.0
BLC,2018Q3,AMGEN INC,,09/25/2018,6542830,0,0,0,0.0
BLC,2018Q3,035240-AP-5 ANHEUSER-BUSCH INBEV WORLDWIDE INC.,,07/19/2018,10420000,0,0,0,0.0
BLC,2018Q3,BAT CAPITAL CORP,,08/17/2018,1579164,0,0,0,0.0
BLC,2018Q3,BANK 2018-BN13,AS,07/18/2018,4191001,0,0,0,0.0
BLC,2018Q3,BMARK 2018-B6 C,,08/08/2018,5000000,0,0,0,0.0
BLC,2018Q3,BLACK HILLS CORP,,07/24/2018,6117591,0,0,0,0.0
BLC,2018Q3,BLACKSTONE HOLDINGS,,07/26/2018,2460801,0,0,0,0.0
BLC,2018Q3,CAS 2018-C01 1M2,,08/30/2018,5093750,0,0,0,0.0
BLC,2018Q3,STACR 2017-DNA3 M2,,08/14/2018,3633848,0,0,0,0.0
BLC,2018Q3,31428X-BD-7 FORDF 2015-2 A2,,09/19/2018,10051953,0,0,0,0.0
BLC,2018Q3,FORDF 2016-5 A2,,09/25/2018,5017578,0,0,0,0.0
BLC,2018Q3,STACR 2018-DNA2 M2,,09/25/2018,5518301,0,0,0,0.0
BLC,2018Q3,STACR 2018-DNA3 M2,,08/30/2018,750000,0,0,0,0.0
BLC,2018Q3,FREMF 2017-K71 B,,09/12/2018,1519125,0,0,0,0.0
BLC,2018Q3,GLP CAPITAL LP / FIN,II,07/27/2018,3064440,0,0,0,0.0
BLC,2018Q3,GLP CAPITAL LP / FIN,II,09/17/2018,2999550,0,0,0,0.0
BLC,2018Q3,GSMS 2017-GS7 B,,09/17/2018,9407598,0,0,0,0.0
BLC,2018Q3,GOLDMAN SACHS GROUP INC,,07/17/2018,5159900,0,0,0,0.0
BLC,2018Q3,GPMF 2006-AR8 1A2A,,08/14/2018,1082,0,0,0,0.0
BLC,2018Q3,HEALTHCARE TRUST OF AMERICA HOLDINGS,LP,09/28/2018,8625799,0,0,0,0.0
BLC,2018Q3,HP ENTERPRISE,CO,08/08/2018,8805830,0,0,0,0.0
BLC,2018Q3,HYATT HOTELS CORP,,08/16/2018,5991960,0,0,0,0.0
BLC,2018Q3,IMJA 2007-A1 A7,,08/07/2018,943,0,0,0,0.0
BLC,2018Q3,INTERNATIONAL PAPER,CO,09/25/2018,8669121,0,0,0,0.0
BLC,2018Q3,IHSFR 2018-SFR3 C,,09/18/2018,2005000,0,0,0,0.0
BLC,2018Q3,JPALT 2005-S1 2A9,,07/23/2018,1,0,0,0,0.0
BLC,2018Q3,JPMORGAN CHASE &,CO,09/26/2018,1,0,0,0,0.0
BLC,2018Q3,KKR GROUP FINANCE,CO,08/10/2018,3011670,0,0,0,0.0
BLC,2018Q3,KELLOGG,CO,08/21/2018,7105070,0,0,0,0.0
BLC,2018Q3,KENNAMETAL INC,,08/02/2018,3264680,0,0,0,0.0
BLC,2018Q3,KRAFT HEINZ FOODS,CO,07/17/2018,4953580,0,0,0,0.0
BLC,2018Q3,KRAFT HEINZ FOODS,CO,08/14/2018,2784115,0,0,0,0.0
BLC,2018Q3,LXS 2006-18N A2A,,08/14/2018,7279168,0,0,0,0.0
BLC,2018Q3,LOCKHEED MARTIN CORP,,07/31/2018,7000000,0,0,0,0.0
BLC,2018Q3,MABS 2006-NC3 A4,,07/17/2018,2,0,0,0,0.0
BLC,2018Q3,MPLX,LP,09/26/2018,6742100,0,0,0,0.0
BLC,2018Q3,KEURIG,DR,08/16/2018,11525000,0,0,0,0.0
BLC,2018Q3,MOLSON COORS BREWING,CO,09/19/2018,1,0,0,0,0.0
BLC,2018Q3,MSM 2005-5AR 1M5,,08/14/2018,6608820,0,0,0,0.0
BLC,2018Q3,NEXTERA ENERGY CAPITAL,,07/23/2018,11615847,0,0,0,0.0
BLC,2018Q3,NMOTR 2017-B A,,09/12/2018,3175270,0,0,0,0.0
BLC,2018Q3,NMOTR 2017-C A,,09/25/2018,2512500,0,0,0,0.0
BLC,2018Q3,NORFOLK SOUTHERN CORP,,09/26/2018,6424050,0,0,0,0.0
BLC,2018Q3,NORTHROP GRUMMAN CORP,,07/17/2018,10036328,0,0,0,0.0
BLC,2018Q3,NORTHWELL HEALTHCARE INC,,09/19/2018,8419446,0,0,0,0.0
BLC,2018Q3,NUCOR CORP,,07/17/2018,6426712,0,0,0,0.0
BLC,2018Q3,PROG 2018-SFR3 D,,08/07/2018,30579200,0,0,0,0.0
BLC,2018Q3,RALI 2006-QS16 A7,,09/21/2018,5713980,0,0,0,0.0
BLC,2018Q3,RAMP 2007-RS2 A3,,09/26/2018,5516050,0,0,0,0.0
BLC,2018Q3,SASOL FINANCING USA LLC,,08/27/2018,5074944,0,0,0,0.0
BLC,2018Q3,SEMT 2018-CH3 A13,,09/20/2018,2500000,0,0,0,0.0
BLC,2018Q3,SCLP 2018-3 C,,07/19/2018,1,0,0,0,0.0
BLC,2018Q3,SPIRIT AEROSYSTEMS INC,,07/31/2018,10000000,0,0,0,0.0
BLC,2018Q3,TRU 2016-TOYS A,,07/11/2018,3185821,0,0,0,0.0
BLC,2018Q3,TIMKEN,CO,08/20/2018,2544617,0,0,0,0.0
BLC,2018Q3,TUFTS UNIVERSITY,,08/22/2018,6999286,0,0,0,0.0
BLC,2018Q3,VENTAS REALTY,LP,07/27/2018,10107200,0,0,0,0.0
BLC,2018Q3,VERIZON COMMUNICATIONS,,08/28/2018,4487151,0,0,0,0.0
BLC,2018Q3,VERIZON COMMUNICATIONS,,08/14/2018,5992080,0,0,0,0.0
BLC,2018Q3,VMOT 2017-A A,,07/17/2018,8642400,0,0,0,0.0
BLC,2018Q3,ANTHEM INC,,09/26/2018,2903113,0,0,0,0.0
BLC,2018Q3,WELLS FARGO & COMPANY,,08/23/2018,3961760,0,0,0,0.0
BLC,2018Q3,WFCM 2017-RC1 C,,09/11/2018,3523800,0,0,0,0.0
BLC,2018Q3,GRUPO BIMBO SAB DE,CV,07/20/2018,6016406,0,0,0,0.0
BLC,2018Q3,SACI FALABELLA,,09/28/2018,1289862,0,0,0,0.0
BLC,2018Q3,ROYAL BANK,OF,09/28/2018,13878620,0,0,0,0.0
BLC,2018Q3,TELUS CORP,,07/20/2018,4130377,0,0,0,0.0
BLC,2018Q3,Description Foreign,,09/19/2018,500000,0,0,0,0.0
BLC,2018Q3,ALLERGAN FUNDING SCS C,,08/23/2018,485615,0,0,0,0.0
BLC,2018Q3,ALLERGAN FUNDING SCS C,,08/17/2018,2500000,0,0,0,0.0
BLC,2018Q3,APID 2016-24A,BR,07/17/2018,2657765,0,0,0,0.0
BLC,2018Q3,ARES 2018-28RA C C,,08/27/2018,6971720,0,0,0,0.0
BLC,2018Q3,ATRM 13A C C,,09/19/2018,4750000,0,0,0,0.0
BLC,2018Q3,BHP BILLITON FIN USA LTD C,,07/18/2018,4017260,0,0,0,0.0
BLC,2018Q3,BARCLAYS PLC C,,08/16/2018,3860745,0,0,0,0.0
BLC,2018Q3,BSP 2017-12A B C,,09/27/2018,9513800,0,0,0,0.0
BLC,2018Q3,BMILK 2018-1A C C,,09/06/2018,2028238,0,0,0,0.0
BLC,2018Q3,CIFC 2014-5A CR2 C,,09/11/2018,3250000,0,0,0,0.0
BLC,2018Q3,CREDIT SUISSE GROUP,AG,08/07/2018,4901680,0,0,0,0.0
BLC,2018Q3,CRED SUIS,GP,08/29/2018,3000000,0,0,0,0.0
BLC,2018Q3,ORANGE,SA,08/23/2018,3000000,0,0,0,0.0
BLC,2018Q3,GLD10 2015-10A C1R C,,09/27/2018,9875745,0,0,0,0.0
BLC,2018Q3,HSBC HOLDINGS PLC C,,09/27/2018,2149260,0,0,0,0.0
BLC,2018Q3,HSBC HOLDINGS PLC C,,09/19/2018,7380812,0,0,0,0.0
BLC,2018Q3,"of 6,606 Disposal (Loss) on (Loss) on",,03/16/2051,1,0,0,0,0.0
BLC,2018Q3,"For- Disposal Name Consid- Actual Value Increase/ tization)/ Recog- (11 + 12 - Carrying 94,164 Disposal Disposal",,04/16/2050,1,0,0,0,0.0
BLC,2018Q3,Description eign Date of Purchaser Par Value (Decrease) Accretion nized 13) Value,,05/20/2039,1,0,0,0,0.0
BLC,2018Q3,GNR 2009-19 Z,,09/01/2018,6606,0,0,0,0.0
BLC,2018Q3,"94,164 94,900 94,207 (43) (43) 93,827 3,167",,11/20/2039,1,0,0,0,0.0
BLC,2018Q3,GNR 2009-80 C,,09/01/2018,5626,0,0,0,0.0
BLC,2018Q3,GNR 2007-77 E,,09/01/2018,25596,0,0,0,0.0
BLC,2018Q3,GNR 2009-35,EZ,09/27/2018,199483,0,0,0,0.0
BLC,2018Q3,GNR 2009-60 Z,,09/01/2018,358881,0,0,0,0.0
BLC,2018Q3,GNR 2009-115 D,,09/01/2018,13794901,0,0,0,0.0
BLC,2018Q3,GNR 2009-104,XZ,09/01/2018,20233782,0,0,0,0.0
BLC,2018Q3,EXPORT-IMPORT BANK KOREA C,,09/17/2018,3080000,0,0,0,0.0
BLC,2018Q3,REPUBLIC,OF,09/27/2018,5797,0,0,0,0.0
BLC,2018Q3,THE GOVERNMENT,OF,09/27/2018,12620916,0,0,0,0.0
BLC,2018Q3,ALAMEDA,CA,09/27/2018,9943810,0,0,0,0.0
BLC,2018Q3,ARROYO GRANDE,CA,07/16/2018,3005000,0,0,0,100.0
BLC,2018Q3,070102-AA-6 BASIN ELEC PWR,ND,09/27/2018,7963373,0,0,0,0.0
BLC,2018Q3,BEXAR CNTY,TX,09/27/2018,39750,0,0,0,0.0
BLC,2018Q3,COLORADO ST BRD,OF,09/27/2018,1716,0,0,0,0.0
BLC,2018Q3,"2,521 2,529 2,521 2,521 92",,06/01/2035,1,0,0,0,0.0
BLC,2018Q3,COLUMBUS-FRANKLIN CNTY,OH,08/15/2018,601,0,0,0,0.0
BLC,2018Q3,101 100 101 3 3 101 4,,11/01/2023,1,0,0,0,0.0
BLC,2018Q3,183 181 183 183 8,,04/01/2024,1,0,0,0,0.0
BLC,2018Q3,"13,005 13,104 13,015 13,005 522",,09/01/2033,1,0,0,0,0.0
BLC,2018Q3,179 179 179 179 7,,08/01/2034,1,0,0,0,0.0
BLC,2018Q3,160 158 159 1 1 160 7,,04/01/2024,1,0,0,0,0.0
BLC,2018Q3,653 658 653 (137) (137) 653 28,,05/01/2024,1,0,0,0,0.0
BLC,2018Q3,"1,507 1,519 1,507 1 1 1,507 65",,09/01/2024,1,0,0,0,0.0
BLC,2018Q3,265 261 264 (13) (13) 265 11,,10/01/2023,1,0,0,0,0.0
BLC,2018Q3,682 685 682 1 1 682 29,,10/01/2023,1,0,0,0,0.0
BLC,2018Q3,435 429 434 435 17,,11/01/2023,1,0,0,0,0.0
BLC,2018Q3,442 428 441 442 19,,09/01/2025,1,0,0,0,0.0
BLC,2018Q3,"20,311 22,031 20,448 20,311 727",,07/15/2034,1,0,0,0,0.0
BLC,2018Q3,"43,660 43,654 43,659 43,660 1,557",,06/15/2037,1,0,0,0,0.0
BLC,2018Q3,"2,910,000 3,185,853 3,122,356 3,112,873 84",,05/25/2039,1,0,0,0,0.0
BLC,2018Q3,"24,034 24,793 24,031 24,034 10",,11/01/2023,1,0,0,0,0.0
BLC,2018Q3,300 303 300 300 10,,01/01/2024,1,0,0,0,0.0
BLC,2018Q3,FNR 2009-3,CD,09/27/2018,154797,0,0,0,0.0
BLC,2018Q3,of 660 Disposal (Loss) on (Loss) on,,02/01/2024,1,0,0,0,0.0
BLC,2018Q3,For- Disposal Name Consid- Actual Value Increase/ tization)/ Recog- (11 + 12 - Carrying Disposal Disposal,,12/25/2039,1,0,0,0,0.0
BLC,2018Q3,"of Purchaser Stock eration Cost 39,193",,11/15/2039,1,0,0,0,0.0
BLC,2018Q3,"Description eign MBS PAYDOWN Par Value (Decrease) Accretion nized 13) Value 38,789",,10/25/2040,1,0,0,0,0.0
BLC,2018Q3,FNR 2009-98,WK,09/01/2018,38789,0,0,0,0.0
BLC,2018Q3,FHR 3600,BJ,09/01/2018,257372,0,0,0,0.0
BLC,2018Q3,FNR 2010-112,DZ,09/01/2018,311749,0,0,0,0.0
BLC,2018Q3,FNR 2010-112,LZ,09/27/2018,164708,0,0,0,0.0
BLC,2018Q3,FNR 2010-115,ZB,09/27/2018,7401100,0,0,0,0.0
BLC,2018Q3,FNR 2010-109,GZ,09/27/2018,3329430,0,0,0,0.0
BLC,2018Q3,FNR 2010-111,BZ,09/27/2018,7408728,0,0,0,0.0
BLC,2018Q3,FNR 2010-38,ME,09/27/2018,95699,0,0,0,0.0
BLC,2018Q3,FISHERS,IN,09/27/2018,4492680,0,0,0,0.0
BLC,2018Q3,HLTH CARE AUTH FOR BAPTIST HLT,,08/01/2018,2782925,0,0,0,0.0
BLC,2018Q3,KENTUCKY,ST,09/27/2018,5184750,0,0,0,0.0
BLC,2018Q3,LOUISVILLE & JEFFERSON CNTY,KY,09/27/2018,5365710,0,0,0,0.0
BLC,2018Q3,MASSACHUSETTS,ST,09/25/2018,9522694,0,0,0,0.0
BLC,2018Q3,MASSACHUSETTS,ST,09/27/2018,30260304,0,0,0,0.0
BLC,2018Q3,MOBILE,AL,09/27/2018,398455,0,0,0,0.0
BLC,2018Q3,N HUDSON,NJ,09/25/2018,13773156,0,0,0,0.0
BLC,2018Q3,OKLAHOMA CITY,OK,09/27/2018,320429,0,0,0,0.0
BLC,2018Q3,74442P-DK-8 PUBLIC FIN AUTH,WI,09/25/2018,228354,0,0,0,0.0
BLC,2018Q3,RICHMOND,VA,09/25/2018,350902,0,0,0,0.0
BLC,2018Q3,RIVERSIDE,CA,09/25/2018,433305,0,0,0,0.0
BLC,2018Q3,SAN ANTONIO TX CUSTOMER FAC,CH,09/25/2018,4493027,0,0,0,0.0
BLC,2018Q3,SAN DIEGO CNTY CA REGL ARPT,AU,09/27/2018,43997,0,0,0,0.0
BLC,2018Q3,SAN LUIS OBISPO CNTY,CA,09/01/2018,4354997,0,0,0,0.0
BLC,2018Q3,SAN LUIS OBISPO CNTY,CA,09/27/2018,11313510,0,0,0,0.0
BLC,2018Q3,WASHINGTON,ST,09/27/2018,1149365,0,0,0,0.0
BLC,2018Q3,ALLSTATE CORP,,09/27/2018,150107,0,0,0,0.0
BLC,2018Q3,CWALT 2007-OA8 2A1,,09/25/2018,5261835,0,0,0,0.0
BLC,2018Q3,CWALT 2006-41CB 1A4,,09/27/2018,17917791,0,0,0,0.0
BLC,2018Q3,CWALT 2007-OA6 A1A,,09/25/2018,93948,0,0,0,0.0
BLC,2018Q3,AMAZON.COM INC,,09/20/2018,422030,0,0,0,0.0
BLC,2018Q3,HESS CORP,,09/27/2018,2816512,0,0,0,0.0
BLC,2018Q3,AMXCA 2014-1 A,,09/21/2018,5750000,0,0,0,0.0
BLC,2018Q3,AMXCA 2017-8 A,,09/18/2018,81663,0,0,0,0.0
BLC,2018Q3,AIG LIFE HOLDINGS INC,,09/27/2018,2218,0,0,0,0.0
BLC,2018Q3,AHM 2005-2 5A1,,09/01/2018,17697160,0,0,0,0.0
BLC,2018Q3,AHM 2005-4 1A1,,09/25/2018,454706,0,0,0,0.0
BLC,2018Q3,AMERICAN INTL GROUP,,09/27/2018,446492,0,0,0,0.0
BLC,2018Q3,AHMA 2007-2 A1,,09/25/2018,414805,0,0,0,0.0
BLC,2018Q3,AHMA 2007-3 22A1,,09/01/2018,12021563,0,0,0,0.0
BLC,2018Q3,MUNICH,RE,09/27/2018,17341918,0,0,0,0.0
BLC,2018Q3,AMSI 2004-R3 M1,,09/25/2018,5750898,0,0,0,0.0
BLC,2018Q3,AMSI 2004-R11 M1,,09/25/2018,470790,0,0,0,0.0
BLC,2018Q3,AMSI 2004-R12 M1,,09/25/2018,2118494,0,0,0,0.0
BLC,2018Q3,AMSI 2005-R2 M2,,09/25/2018,328244,0,0,0,0.0
BLC,2018Q3,AMERIS BANCORP,,09/27/2018,82185,0,0,0,0.0
BLC,2018Q3,AMETEK INC,,09/17/2018,2000000,0,0,0,0.0
BLC,2018Q3,AMGEN INC,,09/27/2018,454706,0,0,0,0.0
BLC,2018Q3,ANADARKO PETROLEUM CORP,,09/27/2018,6124717,0,0,0,0.0
BLC,2018Q3,ANHEUSER-BUSCH COS LLC,,09/27/2018,3068506,0,0,0,0.0
BLC,2018Q3,ANHEUSER-BUSCH COS LLC,,09/27/2018,5271344,0,0,0,0.0
BLC,2018Q3,ANHEUSER-BUSCH INBEV WOR,,09/27/2018,414805,0,0,0,0.0
BLC,2018Q3,ANHEUSER-BUSCH INBEV WOR,,09/27/2018,13574361,0,0,0,0.0
BLC,2018Q3,ANNSA 2016-2A D,,07/20/2018,389634,0,0,0,0.0
BLC,2018Q3,AON CORP,,09/27/2018,7238312,0,0,0,0.0
BLC,2018Q3,APACHE CORP,,09/27/2018,19670786,0,0,0,0.0
BLC,2018Q3,AASET 2016-2 A,,09/15/2018,134400,0,0,0,0.0
BLC,2018Q3,AASET 2016-1A A,,09/15/2018,212204,0,0,0,0.0
BLC,2018Q3,APPALACHIAN POWER,CO,09/27/2018,4971146,0,0,0,0.0
BLC,2018Q3,ARBYS 2015-1A A2,,07/30/2018,470790,0,0,0,0.0
BLC,2018Q3,ARCHER DANIELS,,09/27/2018,10808927,0,0,0,0.0
BLC,2018Q3,ARCHER DANIELS,,09/27/2018,494765,0,0,0,0.0
BLC,2018Q3,ARSI 2003-W7 M1,,09/25/2018,67915,0,0,0,0.0
BLC,2018Q3,ARSI 2004-W5 M1,,09/25/2018,328244,0,0,0,0.0
BLC,2018Q3,ARSI 2005-W4 A2D,,09/25/2018,245511,0,0,0,0.0
BLC,2018Q3,044209-AM-6 ARSI 2005-W5 A2D,,09/25/2018,7104972,0,0,0,0.0
BLC,2018Q3,ARIZONA PUBLIC SERVICE,,09/27/2018,1384756,0,0,0,0.0
BLC,2018Q3,ASHLAND LLC,,09/27/2018,2000000,0,0,0,0.0
BLC,2018Q3,ABSHE 2006-HE1 A3,,09/25/2018,81213,0,0,0,0.0
BLC,2018Q3,ABSHE 2006-HE3 A4,,09/25/2018,5941863,0,0,0,0.0
BLC,2018Q3,ABFC 2005-AQ1 A5,,09/27/2018,3723072,0,0,0,0.0
BLC,2018Q3,ABFC 2005-HE2 M3,,09/25/2018,6639258,0,0,0,0.0
BLC,2018Q3,ABSHE 2006-HE6 A4,,09/25/2018,150236,0,0,0,0.0
BLC,2018Q3,ABSHE 2006-HE5 A4,,09/25/2018,4482230,0,0,0,0.0
BLC,2018Q3,ABSHE 2006-HE7 A4,,09/25/2018,5968,0,0,0,0.0
BLC,2018Q3,AUCTION CREDIT ENTERPRISES LLC,,09/05/2018,5672895,0,0,0,0.0
BLC,2018Q3,BCAP 2015-RR6 1A4,,09/01/2018,4000000,0,0,0,0.0
BLC,2018Q3,BCAP 2010-RR2 5A2,,09/01/2018,22929479,0,0,0,0.0
BLC,2018Q3,BCAP 2013-RR2 2A1,,09/25/2018,11404,0,0,0,0.0
BLC,2018Q3,BMW,US,09/27/2018,15414433,0,0,0,0.0
BLC,2018Q3,BNCMT 2007-4 A4,,09/25/2018,4000000,0,0,0,0.0
BLC,2018Q3,BAFC 2006-3 5A8,,09/01/2018,3000000,0,0,0,0.0
BLC,2018Q3,GAS & ELECTRIC,,09/27/2018,39312,0,0,0,0.0
BLC,2018Q3,2005-7 3A1,,09/27/2018,8549928,0,0,0,0.0
BLC,2018Q3,BAFC 2005-7 4A3,,09/01/2018,1269,0,0,0,0.0
BLC,2018Q3,BAFC 2005-C A1,,09/20/2018,61125,0,0,0,0.0
BLC,2018Q3,BAFC 2005-3 1A23,,09/01/2018,79137,0,0,0,0.0
BLC,2018Q3,BAFC 2005-4 2A1,,09/01/2018,242403,0,0,0,0.0
BLC,2018Q3,BAFC 2006-2 2A17,,09/01/2018,91078,0,0,0,0.0
BLC,2018Q3,BAFC 2006-1 2A1,,09/01/2018,48178,0,0,0,0.0
BLC,2018Q3,BAFC 2006-4 A5,,09/01/2018,1272,0,0,0,0.0
BLC,2018Q3,BAFC 2006-G 2A1,,09/20/2018,115195,0,0,0,0.0
BLC,2018Q3,BAFC 2006-G 2A4,,09/20/2018,63182,0,0,0,0.0
BLC,2018Q3,BAFC 2006-I 6A1,,09/20/2018,1269,0,0,0,0.0
BLC,2018Q3,BAFC 2014-R2 2A1,,09/26/2018,2314,0,0,0,0.0
BLC,2018Q3,BAFC 2004-2 3A1,,09/01/2018,92725,0,0,0,0.0
BLC,2018Q3,BANK 2017-BNK8 A1,,09/01/2018,17479363,0,0,0,0.0
BLC,2018Q3,BASIN ELEC PWR COOPERATIVE,,09/27/2018,79137,0,0,0,0.0
BLC,2018Q3,BAXALTA INC,,09/11/2018,445550,0,0,0,0.0
BLC,2018Q3,BAYER CORP,,09/27/2018,338906,0,0,0,0.0
BLC,2018Q3,BAYER US FINANCE,II,07/12/2018,17503,0,0,0,0.0
BLC,2018Q3,BAYER US FINANCE,II,07/12/2018,91078,0,0,0,0.0
BLC,2018Q3,BAYLOR COLLEGE,OF,09/27/2018,329053,0,0,0,0.0
BLC,2018Q3,BAYC 2005-3A A1,,09/25/2018,68286,0,0,0,0.0
BLC,2018Q3,BAYC 2006-2A A1,,09/25/2018,88554,0,0,0,0.0
BLC,2018Q3,BAYC 2006-4A A1,,09/25/2018,1131507,0,0,0,0.0
BLC,2018Q3,BAYC 2007-3 A1,,09/25/2018,115468,0,0,0,0.0
BLC,2018Q3,QUAD TECH LLC (BLUE CROSS BLUE SHIELD),,09/15/2018,63182,0,0,0,0.0
BLC,2018Q3,BSABS 2006-1 M1,,09/25/2018,223789,0,0,0,0.0
BLC,2018Q3,BSABS 2005-HE8 M2,,09/25/2018,220433,0,0,0,0.0
BLC,2018Q3,BSABS 2004-AC6 A1,,09/01/2018,611595,0,0,0,0.0
BLC,2018Q3,BSABS 2006-PC1 M1,,09/25/2018,18741044,0,0,0,0.0
BLC,2018Q3,BSCMS 2007-T26,AM,09/01/2018,974182,0,0,0,0.0
BLC,2018Q3,BSP 2016-10A C,,07/25/2018,17516383,0,0,0,0.0
BLC,2018Q3,BERKLEY (WR) CORPORATION,,09/27/2018,115763,0,0,0,0.0
BLC,2018Q3,"S/C 225 VIRGINIA AVENUE, LLC (DC)",,09/15/2018,6919170,0,0,0,0.0
BLC,2018Q3,"S/C 225 VIRGINIA AVENUE, LLC (DC)",,09/15/2018,28683,0,0,0,0.0
BLC,2018Q3,NORTHSHORE I &,II,09/15/2018,2052,0,0,0,0.0
BLC,2018Q3,BLUEM 2014-1A D,,07/30/2018,2992530,0,0,0,0.0
